latitude,longitude,time_utc,altitude,eps,epx,epv,ept,speed_(m/s),climb,master_acc_x,master_acc_y,master_acc_z,master_gyro_x,master_gyro_y,master_gyro_z,slave_acc_x,slave_acc_y,slave_acc_z,slave_gyro_x,slave_gyro_y,slave_gyro_z,mag_x,mag_y,mag_z,master_temp,slave_temp
41.476376333,-8.632949667,2020-11-29 10:33:38,170.3,-1,10.623,0.005,0.092,0.0,0.0,0.009521484375,1.01123046875,-0.028076171875,0.1220703125,0.732421875,0.6103515625,0.0,0.0,0.0,0.0,0.0,0.0,15.64343547821045,50.131736755371094,28.79882049560547,19.13100814819336,0.0
41.476376333,-8.632949667,2020-11-29 10:33:38,170.3,-1,10.623,0.005,0.092,0.0,0.0,-0.0009765625,1.00927734375,-0.026611328125,0.3662109375,0.579833984375,0.762939453125,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,49.407814025878906,28.449745178222656,19.13100814819336,0.0
41.476376333,-8.6329495,2020-11-29 10:33:39,170.1,-1,10.623,0.005,0.027,0.0,0.0,0.00439453125,1.00927734375,-0.023193359375,-0.1220703125,0.54931640625,0.67138671875,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,47.959964752197266,28.449745178222656,19.32270050048828,0.0
41.476376333,-8.6329495,2020-11-29 10:33:39,170.1,-1,10.623,0.005,0.027,0.0,0.0,0.003662109375,1.011962890625,-0.039794921875,0.091552734375,0.579833984375,0.579833984375,0.0,0.0,0.0,0.0,0.0,0.0,14.56457805633545,49.407814025878906,28.449745178222656,19.32270050048828,0.0
41.4763765,-8.6329485,2020-11-29 10:33:40,169.9,-1,10.623,0.005,0.07,0.0,0.0,0.00341796875,1.0087890625,-0.029052734375,0.0,0.79345703125,0.732421875,0.0,0.0,0.0,0.0,0.0,0.0,15.28381633758545,49.769775390625,26.355283737182617,19.178932189941406,0.0
41.4763765,-8.6329485,2020-11-29 10:33:40,169.9,-1,10.623,0.005,0.07,0.0,0.0,0.005615234375,1.01025390625,-0.026611328125,0.152587890625,0.67138671875,0.42724609375,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,49.04584884643555,27.402515411376953,19.178932189941406,0.0
41.476376833,-8.632947833,2020-11-29 10:33:41,169.8,-1,10.623,0.005,0.054,0.0,0.0,0.002685546875,1.011962890625,-0.034423828125,0.0,0.67138671875,1.434326171875,0.0,0.0,0.0,0.0,0.0,0.0,15.28381633758545,49.407814025878906,26.355283737182617,19.51439094543457,0.0
41.476376833,-8.632947833,2020-11-29 10:33:41,169.8,-1,10.623,0.005,0.054,0.0,0.0,0.015380859375,1.01171875,-0.025146484375,0.0,0.885009765625,1.068115234375,0.0,0.0,0.0,0.0,0.0,0.0,13.126100540161133,49.769775390625,27.402515411376953,19.32270050048828,0.0
41.476376833,-8.632947667,2020-11-29 10:33:42,169.7,-1,10.623,0.005,0.067,0.0,0.0,0.011962890625,1.008544921875,-0.021240234375,0.0,0.701904296875,0.152587890625,0.0,0.0,0.0,0.0,0.0,0.0,12.946290969848633,48.502906799316406,27.926130294799805,19.32270050048828,0.0
41.476376833,-8.632947667,2020-11-29 10:33:42,169.7,-1,10.623,0.005,0.067,0.0,0.0,0.01611328125,1.0087890625,-0.02197265625,-0.1220703125,0.54931640625,0.274658203125,0.0,0.0,0.0,0.0,0.0,0.0,15.46362590789795,48.8648681640625,28.275205612182617,19.51439094543457,0.0
