latitude,longitude,time_utc,altitude,eps,epx,epv,ept,speed_(m/s),climb,master_acc_x,master_acc_y,master_acc_z,master_gyro_x,master_gyro_y,master_gyro_z,slave_acc_x,slave_acc_y,slave_acc_z,slave_gyro_x,slave_gyro_y,slave_gyro_z,mag_x,mag_y,mag_z,master_temp,slave_temp
41.454487667,-8.6249895,2020-11-29 11:22:29,67.3,-1,12.616,0.005,0.08,0.0,0.0,0.205810546875,0.989013671875,-0.0810546875,1.77001953125,-0.48828125,-0.396728515625,0.0,0.0,0.0,0.0,0.0,0.0,12.766481399536133,28.414016723632812,27.402515411376953,17.59747886657715,0.0
41.454487833,-8.624988833,2020-11-29 11:22:30,67.0,-1,12.616,0.005,0.128,0.0,0.0,0.166259765625,0.898193359375,-0.134765625,-15.68603515625,9.09423828125,-0.640869140625,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,32.03363800048828,21.817289352416992,17.59747886657715,0.0
41.454487833,-8.624988833,2020-11-29 11:22:30,67.0,-1,12.616,0.005,0.128,0.0,0.0,0.181884765625,0.983642578125,-0.113037109375,-1.28173828125,1.373291015625,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,15.10400676727295,29.31892204284668,23.73720932006836,17.59747886657715,0.0
41.454488167,-8.6249885,2020-11-29 11:22:31,66.9,-1,12.409,0.005,0.066,0.0,0.0,0.223388671875,0.97998046875,-0.10986328125,-0.518798828125,-3.082275390625,-2.01416015625,0.0,0.0,0.0,0.0,0.0,0.0,14.38476848602295,30.042844772338867,23.73720932006836,17.741247177124023,0.0
41.454488167,-8.6249885,2020-11-29 11:22:31,66.9,-1,12.409,0.005,0.066,0.0,0.0,0.1767578125,0.989990234375,-0.111572265625,-0.54931640625,5.7373046875,-0.30517578125,0.0,0.0,0.0,0.0,0.0,0.0,14.56457805633545,30.223827362060547,23.562671661376953,17.693323135375977,0.0
41.45449,-8.6249895,2020-11-29 11:22:32,66.9,-1,12.409,0.005,0.167,0.0,0.0,0.15478515625,0.98828125,-0.123779296875,-1.007080078125,-3.662109375,-1.495361328125,0.0,0.0,0.0,0.0,0.0,0.0,14.56457805633545,27.3281307220459,23.9117488861084,17.5495548248291,0.0
41.45449,-8.6249895,2020-11-29 11:22:32,66.9,-1,12.409,0.005,0.167,0.0,0.0,0.18505859375,0.96435546875,-0.194091796875,-2.44140625,-7.568359375,-6.9580078125,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,28.05205535888672,24.609901428222656,17.405786514282227,0.0
41.454490667,-8.624989167,2020-11-29 11:22:33,66.8,-1,12.409,0.005,0.041,0.0,0.0,0.0556640625,0.77783203125,-0.79345703125,24.23095703125,-1.373291015625,-6.04248046875,0.0,0.0,0.0,0.0,0.0,0.0,10.788576126098633,30.042844772338867,24.784439086914062,17.59747886657715,0.0
41.454490667,-8.624989167,2020-11-29 11:22:33,66.8,-1,12.409,0.005,0.041,0.0,0.0,0.189453125,0.8505859375,0.222900390625,-56.549072265625,23.101806640625,24.444580078125,0.0,0.0,0.0,0.0,0.0,0.0,13.665529251098633,26.42322540283203,26.87889862060547,17.693323135375977,0.0
41.454499833,-8.624989,2020-11-29 11:22:34,66.2,-1,12.409,0.005,1.111,0.0,42.3,0.3251953125,0.941650390625,-0.4814453125,-19.744873046875,19.073486328125,-7.232666015625,0.0,0.0,0.0,0.0,0.0,0.0,15.64343547821045,32.395599365234375,22.864519119262695,17.83709144592285,0.0
41.454499833,-8.624989,2020-11-29 11:22:34,66.2,-1,12.409,0.005,1.111,0.0,42.3,-0.043701171875,0.74951171875,-0.044677734375,-5.859375,14.34326171875,8.148193359375,0.0,0.0,0.0,0.0,0.0,0.0,13.126100540161133,24.070472717285156,28.449745178222656,17.932937622070312,0.0
